ASV	domain	phylum	class	order	family	genus	species
ASV_1061	Bacteria	Firmicutes_A	Clostridia	TANB77	CAG-508	CAG-269	NA
ASV_1062	Bacteria	NA	NA	NA	NA	NA	NA
ASV_1063	Bacteria	Firmicutes_A	Clostridia	NA	NA	NA	NA
ASV_1064	Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	NA	NA
ASV_1065	Bacteria	Firmicutes_A	Clostridia	TANB77	CAG-508	NA	NA
ASV_1066	Bacteria	Firmicutes_A	Clostridia	NA	NA	NA	NA
ASV_1067	Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Mailhella	NA
ASV_1071	Bacteria	Firmicutes_A	Clostridia	Clostridiales	Clostridiaceae	NA	NA
ASV_1072	Bacteria	NA	NA	NA	NA	NA	NA
ASV_1074	Bacteria	Firmicutes_C	Negativicutes	Selenomonadales	Selenomonadaceae	NA	NA
ASV_1075	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	NA
ASV_1076	Bacteria	NA	NA	NA	NA	NA	NA
ASV_1077	Bacteria	Firmicutes_A	Clostridia	Clostridiales	Clostridiaceae	Clostridium	NA
ASV_1078	Bacteria	NA	NA	NA	NA	NA	NA
ASV_1079	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Coprococcus	NA
ASV_1080	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Pasteurellaceae	NA	NA
ASV_1082	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA
ASV_1083	Bacteria	NA	NA	NA	NA	NA	NA
ASV_1084	Bacteria	Firmicutes_C	Negativicutes	Veillonellales	Megasphaeraceae	Megasphaera	NA
ASV_1085	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	NA
ASV_1086	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA
ASV_1087	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA
ASV_1088	Bacteria	Spirochaetota	Spirochaetia	Treponematales	Treponemataceae	Treponema_D	NA
ASV_1089	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	ER4	NA
ASV_1090	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	NA	NA	NA
ASV_1091	Bacteria	Firmicutes_C	Negativicutes	Selenomonadales	Selenomonadaceae	Anaerovibrio	NA
ASV_1092	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Helicobacteraceae	Helicobacter_F	NA
ASV_1093	Bacteria	NA	NA	NA	NA	NA	NA
ASV_1094	Bacteria	Firmicutes_A	Clostridia	Clostridiales	Clostridiaceae	Clostridium	NA
ASV_1097	Bacteria	NA	NA	NA	NA	NA	NA
ASV_1098	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Bariatricus	NA
ASV_1099	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae	Ruminococcus_E	NA
ASV_1100	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	NA	NA	NA
ASV_1101	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	TF01-11	NA
ASV_1102	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Succinivibrionaceae	Succinivibrio	NA
ASV_1104	Bacteria	Firmicutes_A	Clostridia	Peptostreptococcales	Anaerovoracaceae	CAG-238	NA
ASV_1105	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA
ASV_1106	Bacteria	Eremiobacterota	Xenobia	Xenobiales	Xenobiaceae	Bruticola	NA
ASV_1107	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA
ASV_1108	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	NA
ASV_1109	Bacteria	Firmicutes_A	Clostridia	NA	NA	NA	NA
ASV_1110	Bacteria	Firmicutes_A	Clostridia	Clostridiales	Clostridiaceae	Clostridium	NA
ASV_1111	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Moraxella	NA
ASV_1112	Bacteria	Cyanobacteria	Vampirovibrionia	Gastranaerophilales	Gastranaerophilaceae	NA	NA
ASV_1113	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA
ASV_1115	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae	NA	NA
ASV_1117	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	UBA1394	NA
ASV_1118	Bacteria	Firmicutes_A	Clostridia	Clostridiales	Clostridiaceae	Clostridium	NA
ASV_1119	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiales	Akkermansiaceae	Akkermansia	NA
ASV_1120	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	NA
ASV_1121	Bacteria	Firmicutes_C	Negativicutes	Selenomonadales	Selenomonadaceae	Anaerovibrio	NA
ASV_1122	Bacteria	NA	NA	NA	NA	NA	NA
ASV_1123	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae	Eubacterium_R	NA
ASV_1125	Bacteria	NA	NA	NA	NA	NA	NA
ASV_1126	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae	Eubacterium_R	NA
ASV_1127	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	CAG-873	NA
ASV_1128	Bacteria	Firmicutes_C	Negativicutes	Selenomonadales	Selenomonadaceae	Anaerovibrio	NA
ASV_1129	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	UMGS363	NA
ASV_1130	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	NA	NA
ASV_1131	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	NA
ASV_1132	Bacteria	Firmicutes_C	Negativicutes	Veillonellales	Megasphaeraceae	Megasphaera	NA
ASV_1134	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	Evtepia	NA
ASV_1135	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae	CAG-180	NA
ASV_1136	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA
ASV_1137	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Shewanellaceae	Shewanella	NA
ASV_1138	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	ER4	NA
ASV_1139	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA
ASV_1140	Bacteria	NA	NA	NA	NA	NA	NA
ASV_1141	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	NA	NA
ASV_1142	Bacteria	NA	NA	NA	NA	NA	NA
ASV_1143	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	CAG-83	NA
ASV_1144	Bacteria	Firmicutes_A	Clostridia	NA	NA	NA	NA
ASV_1145	Bacteria	NA	NA	NA	NA	NA	NA
ASV_1146	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
ASV_1147	Bacteria	Firmicutes_A	Clostridia_A	Christensenellales	CAG-138	PeH17	NA
ASV_1148	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA
ASV_1149	Bacteria	NA	NA	NA	NA	NA	NA
ASV_1151	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Ruminiclostridium_E	NA
ASV_1152	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA
ASV_1154	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	CAG-873	NA
ASV_1155	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	NA	NA	NA
ASV_1156	Bacteria	Firmicutes_C	Negativicutes	Acidaminococcales	Acidaminococcaceae	Phascolarctobacterium_A	NA
ASV_1157	Bacteria	NA	NA	NA	NA	NA	NA
ASV_1158	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	F0040	NA
ASV_1159	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA
ASV_1161	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Roseburia	NA
ASV_1162	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA
ASV_1163	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	NA
ASV_1164	Bacteria	NA	NA	NA	NA	NA	NA
ASV_1165	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	CAG-510	NA
ASV_1166	Bacteria	Firmicutes_C	Negativicutes	Selenomonadales	Selenomonadaceae	NA	NA
ASV_1168	Bacteria	NA	NA	NA	NA	NA	NA
ASV_1170	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Paludibacteraceae	RF16	NA
ASV_1171	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	NA	NA	NA
ASV_1172	Bacteria	Firmicutes_A	Clostridia	Clostridiales	Clostridiaceae	Clostridium	NA
ASV_1173	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA
ASV_1174	Bacteria	Firmicutes_C	Negativicutes	Acidaminococcales	Acidaminococcaceae	Phascolarctobacterium_A	NA
ASV_1175	Bacteria	NA	NA	NA	NA	NA	NA
ASV_1177	Bacteria	NA	NA	NA	NA	NA	NA
ASV_1178	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	CAG-632	NA
ASV_1179	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae	Eubacterium_R	NA
ASV_1180	Bacteria	NA	NA	NA	NA	NA	NA
ASV_1181	Bacteria	Firmicutes_C	Negativicutes	Selenomonadales	Selenomonadaceae	Anaerovibrio	NA
ASV_1182	Bacteria	NA	NA	NA	NA	NA	NA
ASV_1184	Bacteria	NA	NA	NA	NA	NA	NA
ASV_1185	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Stenotrophomonas	NA
ASV_1186	Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Mailhella	NA
ASV_1187	Bacteria	NA	NA	NA	NA	NA	NA
ASV_1188	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Pasteurellaceae	NA	NA
ASV_1189	Bacteria	NA	NA	NA	NA	NA	NA
ASV_1190	Bacteria	NA	NA	NA	NA	NA	NA
ASV_1191	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae	Eubacterium_R	NA
ASV_1192	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	NA
ASV_1193	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales_A	Rhizobiaceae_A	Ochrobactrum_A	NA
ASV_1194	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA
ASV_1196	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA
ASV_1197	Bacteria	NA	NA	NA	NA	NA	NA
ASV_1198	Bacteria	Firmicutes_A	Clostridia	TANB77	CAG-508	NA	NA
ASV_1202	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	CAG-194	NA
ASV_1203	Bacteria	NA	NA	NA	NA	NA	NA
ASV_1204	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Butyrivibrio_A	NA
ASV_1205	Bacteria	NA	NA	NA	NA	NA	NA
ASV_1206	Bacteria	Actinobacteriota	Actinomycetia	Streptosporangiales	Streptosporangiaceae	Nocardiopsis	NA
ASV_1207	Bacteria	Actinobacteriota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Corynebacterium	NA
ASV_1209	Bacteria	Cyanobacteria	Vampirovibrionia	Gastranaerophilales	Gastranaerophilaceae	NA	NA
ASV_1210	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	NA	NA
ASV_1211	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	NA
ASV_1212	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	NA	NA
ASV_1213	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	NA
ASV_1214	Bacteria	Cyanobacteria	Vampirovibrionia	Gastranaerophilales	Gastranaerophilaceae	NA	NA
ASV_1215	Bacteria	Firmicutes_A	Clostridia	Peptostreptococcales	Peptostreptococcaceae	Peptostreptococcus	NA
ASV_1216	Bacteria	NA	NA	NA	NA	NA	NA
ASV_1218	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	NA	NA
ASV_1221	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	NA	NA
ASV_1223	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	TF01-11	NA
ASV_1224	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	NA	NA
ASV_1225	Bacteria	NA	NA	NA	NA	NA	NA
ASV_1226	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Eubacterium_F	NA
ASV_1227	Bacteria	NA	NA	NA	NA	NA	NA
ASV_1228	Bacteria	NA	NA	NA	NA	NA	NA
ASV_1229	Bacteria	NA	NA	NA	NA	NA	NA
ASV_1230	Bacteria	Firmicutes_A	Clostridia	NA	NA	NA	NA
ASV_1231	Bacteria	Firmicutes_C	Negativicutes	Selenomonadales	Selenomonadaceae	Anaerovibrio	NA
ASV_1233	Bacteria	Firmicutes_A	Clostridia	Peptostreptococcales	Anaerovoracaceae	NA	NA
ASV_1234	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA
ASV_1235	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	NA	NA
ASV_1237	Bacteria	NA	NA	NA	NA	NA	NA
ASV_1238	Bacteria	NA	NA	NA	NA	NA	NA
ASV_1239	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Duodenibacillus	NA
ASV_1240	Bacteria	NA	NA	NA	NA	NA	NA
ASV_1241	Bacteria	Firmicutes_A	Clostridia	NA	NA	NA	NA
ASV_1243	Bacteria	Firmicutes_C	Negativicutes	Selenomonadales	Selenomonadaceae	Anaerovibrio	NA
ASV_1244	Bacteria	Firmicutes_A	Clostridia	NA	NA	NA	NA
ASV_1245	Bacteria	NA	NA	NA	NA	NA	NA
ASV_1248	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	NA
ASV_1249	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA
ASV_1250	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Bulleidia	NA
ASV_1251	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Arcobacteraceae	Aliarcobacter	NA
ASV_1254	Bacteria	NA	NA	NA	NA	NA	NA
ASV_1255	Bacteria	NA	NA	NA	NA	NA	NA
ASV_1256	Bacteria	NA	NA	NA	NA	NA	NA
ASV_1257	Bacteria	NA	NA	NA	NA	NA	NA
ASV_1259	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA
ASV_1260	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	NA
ASV_1261	Bacteria	NA	NA	NA	NA	NA	NA
ASV_1262	Bacteria	Cyanobacteria	Vampirovibrionia	Gastranaerophilales	Gastranaerophilaceae	Zag111	NA
ASV_1263	Bacteria	Firmicutes_A	Clostridia	NA	NA	NA	NA
ASV_1265	Bacteria	Firmicutes_C	Negativicutes	Selenomonadales	NA	NA	NA
ASV_1266	Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Mailhella	NA
ASV_1267	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA
ASV_1268	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Bacteroides_F	NA
ASV_1269	Bacteria	Firmicutes_C	Negativicutes	Selenomonadales	Selenomonadaceae	Anaerovibrio	NA
ASV_1270	Bacteria	Firmicutes_C	Negativicutes	Veillonellales	Veillonellaceae	Veillonella	NA
ASV_1272	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	NA	NA
ASV_1273	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Roseburia	NA
ASV_1274	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA
ASV_1277	Bacteria	NA	NA	NA	NA	NA	NA
ASV_1278	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Blautia_A	NA
ASV_1279	Bacteria	NA	NA	NA	NA	NA	NA
ASV_1280	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Roseburia	NA
ASV_1281	Bacteria	NA	NA	NA	NA	NA	NA
ASV_1282	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	NA	NA
ASV_1283	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	UBA1777	NA
ASV_1285	Bacteria	Spirochaetota	Spirochaetia	Treponematales	Treponemataceae	Treponema_D	NA
ASV_1286	Bacteria	NA	NA	NA	NA	NA	NA
ASV_1290	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA
ASV_1291	Bacteria	NA	NA	NA	NA	NA	NA
ASV_1293	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Ruthenibacterium	NA
ASV_1294	Bacteria	Firmicutes_C	Negativicutes	Selenomonadales	Selenomonadaceae	NA	NA
ASV_1295	Bacteria	NA	NA	NA	NA	NA	NA
ASV_1296	Bacteria	NA	NA	NA	NA	NA	NA
ASV_1297	Bacteria	Firmicutes_A	Clostridia	Clostridiales	Clostridiaceae	Clostridium	NA
ASV_1298	Bacteria	Firmicutes_C	Negativicutes	Acidaminococcales	Acidaminococcaceae	Phascolarctobacterium_A	NA
ASV_1299	Bacteria	Firmicutes_A	Clostridia	NA	NA	NA	NA
ASV_1300	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA
ASV_1301	Bacteria	Firmicutes_A	Clostridia	Peptostreptococcales	Anaerovoracaceae	NA	NA
ASV_1303	Bacteria	Elusimicrobiota	Elusimicrobia	Elusimicrobiales	Elusimicrobiaceae	UBA1436	NA
ASV_1304	Bacteria	Firmicutes_A	Clostridia	TANB77	CAG-508	NA	NA
ASV_1305	Bacteria	Actinobacteriota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Corynebacterium	NA
ASV_1308	Bacteria	Actinobacteriota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Corynebacterium	NA
ASV_1309	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Ligilactobacillus	NA
ASV_1310	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Neisseriaceae	Neisseria	NA
ASV_1311	Bacteria	Firmicutes_C	Negativicutes	Selenomonadales	Selenomonadaceae	Anaerovibrio	NA
ASV_1312	Bacteria	Firmicutes_C	Negativicutes	Selenomonadales	Selenomonadaceae	Anaerovibrio	NA
ASV_1313	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	CAG-1031	NA
ASV_1314	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA
ASV_1315	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	CAG-873	NA
ASV_1316	Bacteria	Firmicutes_C	Negativicutes	Selenomonadales	Selenomonadaceae	Mitsuokella	NA
ASV_1317	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	NA
ASV_1318	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	NA	NA
ASV_1319	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	NA	NA
ASV_1320	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	Lawsonibacter	NA
ASV_1322	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	CAG-873	NA
ASV_1323	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA
ASV_1324	Bacteria	NA	NA	NA	NA	NA	NA
ASV_1325	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	NA	NA	NA
ASV_1326	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	NA	NA
ASV_1328	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Ruminococcus_A	NA
ASV_1329	Bacteria	Firmicutes_A	NA	NA	NA	NA	NA
ASV_1330	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Roseburia	NA
ASV_1332	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Morganella	NA
ASV_1333	Bacteria	Firmicutes_C	Negativicutes	Acidaminococcales	Acidaminococcaceae	Acidaminococcus	NA
ASV_1334	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Cellulomonadaceae	Sanguibacter	NA
ASV_1335	Bacteria	Firmicutes_A	Clostridia	TANB77	CAG-508	CAG-269	NA
ASV_1336	Bacteria	NA	NA	NA	NA	NA	NA
ASV_1337	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA
ASV_1338	Bacteria	Firmicutes_A	Clostridia_A	Christensenellales	CAG-138	PeH17	NA
ASV_1339	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	NA
ASV_1340	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Succinivibrionaceae	Succinivibrio	NA
ASV_1341	Bacteria	Firmicutes_A	NA	NA	NA	NA	NA
ASV_1342	Bacteria	Proteobacteria	Gammaproteobacteria	Nevskiales	Salinisphaeraceae	Salinisphaera_A	NA
ASV_1343	Bacteria	NA	NA	NA	NA	NA	NA
ASV_1344	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Ruminococcus	NA
ASV_1346	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	NA	NA
ASV_1347	Bacteria	Firmicutes_A	Clostridia	TANB77	CAG-508	CAG-269	NA
ASV_1348	Bacteria	NA	NA	NA	NA	NA	NA
ASV_1349	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA
ASV_1350	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	NA
ASV_1351	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	NA
ASV_1352	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Anaerotignaceae	An114	NA
ASV_1353	Bacteria	Firmicutes_C	Negativicutes	Veillonellales	Veillonellaceae	Veillonella	NA
ASV_1355	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	992a	NA
ASV_1356	Bacteria	Spirochaetota	Spirochaetia	Treponematales	Treponemataceae	Treponema_D	NA
ASV_1357	Bacteria	Firmicutes_C	Negativicutes	Acidaminococcales	Acidaminococcaceae	Phascolarctobacterium_A	NA
ASV_1358	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Pasteurellaceae	NA	NA
ASV_1359	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	NA	NA
ASV_1360	Bacteria	Firmicutes	Bacilli	NA	NA	NA	NA
ASV_1361	Bacteria	NA	NA	NA	NA	NA	NA
ASV_1364	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	CAG-83	NA
ASV_1365	Bacteria	NA	NA	NA	NA	NA	NA
ASV_1367	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Dermabacteraceae	Brachybacterium	NA
ASV_1368	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA
ASV_1370	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	NA
ASV_1371	Bacteria	NA	NA	NA	NA	NA	NA
ASV_1372	Bacteria	NA	NA	NA	NA	NA	NA
ASV_1373	Bacteria	Firmicutes_C	Negativicutes	Selenomonadales	Selenomonadaceae	Anaerovibrio	NA
ASV_1374	Bacteria	Firmicutes_C	Negativicutes	Selenomonadales	Selenomonadaceae	Anaerovibrio	NA
ASV_1375	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	NA
ASV_1376	Bacteria	Spirochaetota	Spirochaetia	Treponematales	Treponemataceae	Treponema_D	NA
ASV_1377	Bacteria	NA	NA	NA	NA	NA	NA
ASV_1379	Bacteria	Firmicutes_A	Clostridia	Clostridiales	Clostridiaceae	NA	NA
ASV_1380	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA
ASV_1381	Bacteria	Firmicutes_A	Clostridia	Tissierellales	Peptoniphilaceae	Anaerococcus	NA
ASV_1382	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	ER4	NA
ASV_1383	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	UBA2856	NA
ASV_1384	Bacteria	Cyanobacteria	Vampirovibrionia	Gastranaerophilales	Gastranaerophilaceae	Zag111	NA
ASV_1386	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	NA
ASV_1387	Bacteria	Firmicutes_C	Negativicutes	Veillonellales	Megasphaeraceae	Megasphaera	NA
ASV_1388	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	CAG-873	NA
ASV_1389	Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Mailhella	NA
ASV_1390	Bacteria	Firmicutes	Bacilli	Staphylococcales	Gemellaceae	Gemella	NA
ASV_1392	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA
ASV_1393	Bacteria	Firmicutes_A	Clostridia	NA	NA	NA	NA
ASV_1394	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA
ASV_1396	Bacteria	Firmicutes_A	Clostridia	Clostridiales	Clostridiaceae	NA	NA
ASV_1397	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	NA
ASV_1399	Bacteria	Firmicutes_A	Clostridia	NA	NA	NA	NA
ASV_1400	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Roseburia	NA
ASV_1401	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA
ASV_1402	Bacteria	NA	NA	NA	NA	NA	NA
ASV_1403	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA
ASV_1404	Bacteria	Firmicutes_A	Clostridia_A	Christensenellales	CAG-917	CAG-475	NA
